ID_x,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4,region_year,norm_prod_solar_smallpower,norm_prod_solar_bigpower,norm_prod_solar_allpower,norm_prod_wind,ParticuliereHuishoudensRelatief_2,GemiddeldGestandaardiseerdInkomen_3,MediaanGestandaardiseerdInkomen_4,GemiddeldBesteedbaarInkomen_5,MediaanBesteedbaarInkomen_6,GestandaardiseerdInkomen1e10Groep_7,GestandaardiseerdInkomen2e10Groep_8,GestandaardiseerdInkomen3e10Groep_9,GestandaardiseerdInkomen4e10Groep_10,GestandaardiseerdInkomen5e10Groep_11,GestandaardiseerdInkomen6e10Groep_12,GestandaardiseerdInkomen7e10Groep_13,GestandaardiseerdInkomen8e10Groep_14,GestandaardiseerdInkomen9e10Groep_15,GestandaardiseerdInkomen10e10Groep_16,ParticuliereHuishoudens_1,BevolkingAanHetBeginVanDePeriode_1,BevolkingAanHetEindeVanDePeriode_15,BevolkingsgroeiSinds1Januari_13,Bevolkingsgroei_11,EmigratieInclusiefAdmCorrecties_9,ID_y,Immigratie_6,LevendGeborenKinderen_2,OverigeCorrecties_10,Overledenen_3,TotaalVertrekInclAdmCorrecties_7,TotaleVestiging_4,VertrekNaarAndereGemeente_8,VestigingVanuitEenAndereGemeente_5,BevolkingsgroeiRelatief_12,BevolkingsgroeiSinds1JanuariRela_14,"(5, 'RegioS')","(5, 'Perioden')","(11, 'RegioS')","(11, 'Perioden')","(17, 'RegioS')","(17, 'Perioden')","(23, 'RegioS')","(23, 'Perioden')","(29, 'RegioS')","(29, 'Perioden')","(35, 'RegioS')","(35, 'Perioden')","(41, 'RegioS')","(41, 'Perioden')","(47, 'RegioS')","(47, 'Perioden')","(63, 'RegioS')","(63, 'Perioden')","(69, 'RegioS')","(69, 'Perioden')","(75, 'RegioS')","(75, 'Perioden')","(81, 'RegioS')","(81, 'Perioden')","(87, 'RegioS')","(87, 'Perioden')","(138, 'RegioS')","(138, 'Perioden')","(144, 'RegioS')","(144, 'Perioden')","(150, 'RegioS')","(150, 'Perioden')","(156, 'RegioS')","(156, 'Perioden')","(162, 'RegioS')","(162, 'Perioden')","(168, 'RegioS')","(168, 'Perioden')","(174, 'RegioS')","(174, 'Perioden')","(180, 'RegioS')","(180, 'Perioden')","(186, 'RegioS')","(186, 'Perioden')","(192, 'RegioS')","(192, 'Perioden')","(198, 'RegioS')","(198, 'Perioden')","(204, 'RegioS')","(204, 'Perioden')","(210, 'RegioS')","(210, 'Perioden')"
6798.0,T001100,ET1201,2022JJ00,1140.0,2770.0,2270.0,,ET1201_2022JJ00,165.0,301.0,466.0,,100.0,35.868660598179446,32.29050715214564,52.02126137841353,43.89044213263978,7.142392717815344,9.655396618985694,10.12743823146944,10.562418725617686,11.084525357607282,11.051365409622884,11.051365409622884,10.336150845253576,10.116384915474642,9.13524057217165,153.8,"346127,000000","348832,000000","2705,000000","2705,000000","1661,000000",623254,"4096,000000","2937,000000","-6,000000","4084,000000","14169,000000","18027,000000","12508,000000","13931,000000","0,754286","0,754286",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET1201,2023JJ00,,,,,ET1201_2023JJ00,,,,,,,,,,,,,,,,,,,,,"348832,000000","350310,000000","1478,000000","1478,000000","1966,000000",623345,"2862,000000","2857,000000","0,000000","3855,000000","14999,000000","17475,000000","13033,000000","14613,000000","0,324286","0,324286",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6807.0,T001100,ET1301,2018JJ00,,,,,ET1301_2018JJ00,36.0,18.0,54.0,,100.0,32.44886807181889,29.002888368462138,47.92943013270882,40.41530054644809,6.622950819672131,7.881342701014832,7.986729117876658,9.002341920374707,9.35128805620609,10.302107728337235,11.204527712724436,11.460577673692429,12.29664324746292,13.63231850117096,128.1,"299099,000000","301132,000000","2033,000000","2033,000000","1424,000000",546594,"1873,000000","3198,000000","3,000000","2460,000000","13873,000000","15165,000000","12449,000000","13292,000000","0,710000","0,710000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6808.0,T001100,ET1301,2019JJ00,,,,,ET1301_2019JJ00,50.0,28.0,78.0,,100.0,34.62307098765431,30.378472222222214,51.11265432098765,42.22067901234567,6.157407407407407,7.907407407407406,7.900462962962961,9.035493827160492,9.423611111111107,10.264660493827158,10.394290123456788,11.499228395061726,12.336419753086416,13.628858024691358,129.6,"301132,000000","303626,000000","2494,000000","2494,000000","1365,000000",546685,"2092,000000","3201,000000","-4,000000","2374,000000","13846,000000","15517,000000","12481,000000","13425,000000","1,067143","1,067143",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6809.0,T001100,ET1301,2020JJ00,1140.0,2830.0,,,ET1301_2020JJ00,68.0,47.0,115.0,,100.0,35.2669465648855,31.601526717557245,52.17862595419847,43.79305343511451,6.412213740458015,7.867175572519083,7.930534351145039,9.250381679389312,9.451908396946564,10.334351145038168,10.614503816793894,11.400763358778626,12.183206106870228,13.5618320610687,131.0,"303626,000000","304724,000000","1098,000000","1098,000000","1168,000000",546776,"1620,000000","3121,000000","-16,000000","2612,000000","14848,000000","15453,000000","13680,000000","13833,000000","0,704286","0,704286",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6810.0,T001100,ET1301,2021JJ00,1280.0,2890.0,2560.0,,ET1301_2021JJ00,84.0,54.0,137.0,,100.0,36.869469696969695,33.08848484848485,54.21037878787878,45.71651515151515,6.089393939393939,8.059090909090909,8.582575757575757,9.250757575757577,9.45378787878788,10.336363636363638,10.623484848484848,11.529545454545456,12.781060606060604,13.529545454545456,132.0,"304724,000000","306940,000000","2216,000000","2216,000000","1082,000000",546867,"1688,000000","3341,000000","0,000000","2715,000000","14702,000000","16292,000000","13620,000000","14604,000000","0,871429","0,871429",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6811.0,T001100,ET1301,2022JJ00,990.0,2710.0,2260.0,,ET1301_2022JJ00,132.0,98.0,231.0,,100.0,38.68388305847077,34.82181409295351,56.85412293853073,47.96836581709146,6.836581709145428,7.903298350824587,8.622938530734633,9.112443778110944,9.421289355322338,10.268365817091452,10.62368815592204,11.363568215892052,12.18590704647676,13.55247376311844,133.4,"306940,000000","311129,000000","4189,000000","4189,000000","1599,000000",546958,"3551,000000","3109,000000","-11,000000","2793,000000","14310,000000","18194,000000","12711,000000","14643,000000","1,555714","1,555714",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET1301,2023JJ00,,,,,ET1301_2023JJ00,,,,,,,,,,,,,,,,,,,,,"311129,000000","313251,000000","2122,000000","2122,000000","1694,000000",547049,"2130,000000","3126,000000","0,000000","2694,000000","15152,000000","16842,000000","13458,000000","14712,000000","0,878571","0,878571",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6820.0,T001100,ET1401,2018JJ00,,,,,ET1401_2018JJ00,91.0,53.0,143.0,74.0,100.0,31.387248007501174,27.819526488513837,45.56218940459447,37.130684481950304,11.943975621190807,7.772151898734178,8.18190342240975,8.530942334739803,8.87177684013127,9.235349273323957,9.577590248476325,10.447960618846697,12.001875293014534,13.79465541490858,426.6,"886509,000000","894462,000000","7953,000000","7953,000000","7564,000000",1916411,"10842,000000","9912,000000","-29,000000","6503,000000","54877,000000","59450,000000","47313,000000","48608,000000","0,500667","0,500667",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6821.0,T001100,ET1401,2019JJ00,,,,,ET1401_2019JJ00,121.0,86.0,207.0,78.0,100.0,33.86955210025528,29.278440473427715,49.23158505453701,38.98941749825946,11.561151079136692,7.891854258528661,8.182873056393595,8.58807147830123,8.82060802970527,9.14365281967974,9.576467857971688,10.42538872128104,11.853562311441172,13.702019029937343,430.9,"950174,000000","959152,000000","8978,000000","8978,000000","8247,000000",1916619,"12459,000000","10587,000000","-43,000000","7114,000000","57249,000000","62797,000000","49002,000000","50338,000000","0,563750","0,563750",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6822.0,T001100,ET1401,2020JJ00,980.0,2730.0,,16.4,ET1401_2020JJ00,171.0,147.0,318.0,88.0,100.0,34.44059838895283,30.564418872266977,50.04904487917147,40.65440736478712,11.165017261219797,7.985040276179518,8.249712313003453,8.688607594936709,8.83107019562716,9.088377445339471,9.554660529344076,10.42577675489068,11.900575373993098,14.046950517836596,434.5,"959152,000000","963758,000000","4606,000000","4606,000000","7466,000000",1916827,"9785,000000","10550,000000","-19,000000","7731,000000","60052,000000","61858,000000","52586,000000","52073,000000","0,330000","0,330000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6823.0,T001100,ET1401,2021JJ00,1100.0,2800.0,2530.0,16.2,ET1401_2021JJ00,219.0,195.0,414.0,75.0,100.0,36.18748286888991,32.058885335769766,52.55881681132938,42.50541343079032,11.12014618547282,8.10712654179991,8.262905436272272,8.672681589767018,8.836683417085428,9.215623572407493,9.559159433531294,10.440840566468708,12.269529465509365,13.99246231155779,437.8,"963758,000000","969346,000000","5588,000000","5588,000000","7022,000000",1917035,"11204,000000","11301,000000","-37,000000","7764,000000","61937,000000","64025,000000","54915,000000","52821,000000","0,436250","0,436250",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6824.0,T001100,ET1401,2022JJ00,860.0,2620.0,2240.0,16.2,ET1401_2022JJ00,357.0,275.0,632.0,75.0,100.0,37.88240887480191,33.7361557618293,54.893955173194485,44.52762055693911,11.165496943626898,8.119990944079694,8.238397102105504,8.632103237491512,8.726964002716777,9.186778356350466,9.483133348426534,10.436495358840842,12.213946117274167,13.908535204890198,441.7,"969346,000000","981913,000000","12567,000000","12567,000000","8301,000000",1917243,"17902,000000","10023,000000","-19,000000","7876,000000","60793,000000","71232,000000","52492,000000","53330,000000","1,091875","1,091875",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET1401,2023JJ00,,,,,ET1401_2023JJ00,,,,,,,,,,,,,,,,,,,,,"981913,000000","991506,000000","9593,000000","9593,000000","8899,000000",1917451,"14094,000000","9884,000000","0,000000","8062,000000","62398,000000","70169,000000","53499,000000","56075,000000","0,435000","0,435000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6833.0,T001100,ET1501,2018JJ00,,,,,ET1501_2018JJ00,26.0,36.0,62.0,,100.0,28.840983606557373,26.52295081967213,41.642486338797816,35.805464480874306,6.450819672131148,9.453551912568306,10.812841530054644,11.450819672131148,11.724043715846996,11.362021857923498,11.550546448087433,10.46311475409836,9.463114754098362,7.908469945355191,73.2,"163404,000000","163519,000000","115,000000","115,000000","741,000000",433224,"1113,000000","1380,000000","2,000000","1587,000000","6615,000000","6935,000000","5874,000000","5822,000000","0,027500","0,027500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6834.0,T001100,ET1501,2019JJ00,,,,,ET1501_2019JJ00,34.0,57.0,91.0,366.0,100.0,30.88658536585366,27.71869918699187,44.60040650406504,37.39227642276423,6.532520325203253,9.085365853658535,10.808943089430894,11.085365853658535,11.361788617886178,11.63821138211382,10.914634146341465,10.63821138211382,9.74390243902439,7.829268292682928,73.8,"163519,000000","164786,000000","1267,000000","1267,000000","1023,000000",433276,"2198,000000","1414,000000","-12,000000","1563,000000","6799,000000","8227,000000","5776,000000","6029,000000","0,647500","0,647500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6835.0,T001100,ET1501,2020JJ00,1240.0,2750.0,,,ET1501_2020JJ00,49.0,109.0,158.0,946.0,100.0,31.22540106951872,28.701069518716576,45.0403743315508,38.53195187165775,7.0868983957219225,9.36229946524064,11.00133689839572,11.172459893048128,11.446524064171122,10.999999999999998,10.639037433155078,10.553475935828876,9.46657754010695,7.55614973262032,74.8,"164786,000000","165353,000000","567,000000","567,000000","1220,000000",433328,"1719,000000","1360,000000","-5,000000","1629,000000","6841,000000","7682,000000","5621,000000","5963,000000","0,382500","0,382500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6836.0,T001100,ET1501,2021JJ00,1400.0,2800.0,2400.0,,ET1501_2021JJ00,60.0,132.0,191.0,1354.0,100.0,32.72599469496021,29.8815649867374,47.05212201591512,39.81405835543767,7.449602122015915,9.36339522546419,11.08885941644562,11.446949602122016,11.446949602122016,11.086206896551722,10.639257294429708,10.106100795755967,9.46419098143236,7.8289124668435,75.4,"165353,000000","165632,000000","279,000000","279,000000","1356,000000",433380,"1288,000000","1457,000000","-11,000000","1805,000000","7366,000000","8004,000000","6010,000000","6716,000000","0,210000","0,210000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6837.0,T001100,ET1501,2022JJ00,1080.0,2610.0,2070.0,,ET1501_2022JJ00,90.0,212.0,303.0,1435.0,100.0,34.47176781002639,31.536015831134563,49.38970976253299,41.86015831134564,6.803430079155674,9.357519788918204,11.0844327176781,11.725593667546176,11.530343007915569,11.0,10.641160949868077,10.110817941952508,10.025065963060689,7.558047493403694,75.8,"165632,000000","167399,000000","1767,000000","1767,000000","1701,000000",433432,"2990,000000","1430,000000","-16,000000","1769,000000","7385,000000","9507,000000","5684,000000","6517,000000","1,287500","1,287500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6846.0,T001100,ET1502,2018JJ00,,,,,ET1502_2018JJ00,45.0,15.0,60.0,,100.0,31.528943338437983,28.505359877488512,45.74923430321593,39.06286370597244,6.576569678407351,7.769525267993874,8.421898928024504,9.309341500765695,10.575803981623276,11.080398162327718,11.82542113323124,12.21362940275651,11.901990811638592,11.37978560490046,130.6,"210638,000000","211296,000000","658,000000","658,000000","1136,000000",364304,"1373,000000","1797,000000","-10,000000","1989,000000","9876,000000","10736,000000","8740,000000","9363,000000","0,458000","0,458000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6847.0,T001100,ET1502,2019JJ00,,,,,ET1502_2019JJ00,59.0,35.0,94.0,32.0,100.0,34.08057663125949,29.898634294385435,49.488467374810334,40.87496206373293,6.193474962063734,7.768588770864948,8.581942336874052,9.414264036418816,10.575113808801214,11.240515933232173,11.69044006069803,11.827010622154782,11.81942336874052,11.380121396054628,131.79999999999998,"211296,000000","212895,000000","1599,000000","1599,000000","937,000000",364382,"1453,000000","1859,000000","-4,000000","1930,000000","9565,000000","11239,000000","8628,000000","9786,000000","0,826000","0,826000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6848.0,T001100,ET1502,2020JJ00,1140.0,2720.0,,4.9,ET1502_2020JJ00,86.0,51.0,137.0,36.0,100.0,34.36966966966966,30.96478978978978,49.95870870870871,42.20405405405405,6.656156156156155,7.810060060060059,8.538288288288289,9.575075075075071,10.575075075075071,11.243993993993993,11.734984984984983,11.790540540540537,11.370870870870869,11.269519519519518,133.2,"212895,000000","213473,000000","578,000000","578,000000","897,000000",364460,"1215,000000","1783,000000","-10,000000","2196,000000","10365,000000","11366,000000","9468,000000","10151,000000","0,152000","0,152000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
